,IRUC,CodSector,Activos,Clave,Utility,ROA
420,00000015358,11,6.507614,061,0.125749,1.9323364907629739
421,00000015369,11,119.759914,061,1.881684,1.5712135531426652
422,00000019499,11,38.278375,061,3.866011,10.099726020239888
423,00000016130,11,18.517621,061,0.07799,0.4211664122513363
424,00000013454,11,7.284324,061,0.800185,10.98502757428143
425,00000145741,11,13.574529,061,0.774371,5.704588350726571
426,00000021407,11,7.294761,061,0.060668,0.8316653554516727
427,00000122510,11,657.90688,061,-33.675827,-5.118631226352276
428,00000020022,11,11.263658,061,0.324035,2.876818525562477
429,00000144486,11,3.909404,061,0.602997,15.424269274805061
430,00000028036,11,4.974069,061,0.073876,1.4852226617684636
431,00000110724,11,1.482189,061,-1.257147,-84.81691606131201
432,00000145743,11,31.637351,061,1.974488,6.241002920882978
433,00000010021,11,17.964252,061,0.092305,0.5138260140193981
434,00000012968,11,18.22773,061,1.659459,9.104035444896319
435,00000013892,11,14.816139,061,1.937745,13.078609751163917
436,00000010072,11,142.916654,061,9.93639,6.9525767094995095
437,00000028837,11,23.856001,061,0.623819,2.614935336396071
438,00000016567,11,3198.962517,061,190.781272,5.963848309761236
439,00000010172,11,38.292515,061,-0.548632,-1.4327395314724038
440,00000012060,11,84.83414,061,3.917087,4.617347449977096
441,00000112565,11,2.976639,061,0.898607,30.18864565034591
442,00000009839,11,215.037027,061,5.695714,2.6487131446436893
443,00000013527,11,478.51761,061,9.808365,2.049739611463829
444,00000010284,11,322.595605,061,12.283407,3.8076795869553157
445,00000016119,11,51.830559,061,7.967695,15.372581646283228
446,00000014932,11,225.369449,061,3.196521,1.4183470803977518
447,00000014160,11,322.257136,061,-15.841428,-4.91577260216202
448,00000010785,11,26.886546,061,0.66673,2.4797904498406007
449,00000016472,11,24.692699,061,0.280739,1.1369312038347854
450,00000108670,11,27.859437,061,1.536022,5.513471072656637
451,00000021777,11,86.686084,061,-2.802686,-3.2331440880407056
452,00000011565,11,6.259407,061,0.308446,4.927719191290804
453,00000019119,11,145.71217,061,3.032819,2.0813765933209285
454,00000013160,11,6.039053,061,0.140405,2.324950617257375
455,00000009875,11,32.582938,061,0.991674,3.0435376944829224
456,00000044876,11,20.439104,061,0.107201,0.524489723228572
457,00000011896,11,20.34143,061,0.862162,4.238453245420799
458,00000010392,11,50.803076,061,0.269378,0.5302395469124744
459,00000016452,11,332.943299,061,7.646771,2.296718697438028
460,00000025458,11,134.712408,061,-2.530464,-1.878419395487311
461,00000032901,11,60.780603,061,-24.985856,-41.10827265073365
462,00000010253,11,1137.096309,061,92.218915,8.110035559002064
463,00000012726,11,17.725087,061,1.292069,7.28949313478687
464,00000010531,11,20.074065,061,1.07878,5.3739987391691715
465,00000019224,11,339.083918,061,4.069186,1.2000527845735227
466,00000019204,11,716.689801,061,48.040614,6.703125108375863
467,00000009873,11,490.916666,061,65.212884,13.28390101956734
468,00000011885,11,40.839931,061,0.853049,2.0887620990348883
469,00000025879,11,66.197937,061,1.382402,2.0882856213479886
470,00000016218,11,76.654264,061,-0.175179,-0.22853131823169032
471,00000025402,11,75.647716,061,-1.393522,-1.8421203886710869
472,00000114743,11,24.581071,061,0.440911,1.7937013403525013
473,00000011979,11,25.259995,061,0.186448,0.7381157438867268
474,00000012680,11,17.258612,061,0.190486,1.1037156406320507
475,00000010481,11,13.929112,061,0.158447,1.1375240575278598
476,00000015273,11,23.752202,061,1.036371,4.363262825063545
477,00000016507,11,38.056812,061,1.247441,3.2778389319630867
478,00000012856,11,73.582577,061,4.372763,5.9426608557077305
479,00000010482,11,45.524898,061,3.68312,8.090342124434853
480,00000023736,11,23.0458,061,0.348648,1.5128483281118468
481,00000021681,11,64.599135,061,2.788448,4.316540771018063
482,00000018060,11,10.431806,061,1.956142,18.751709914850796
483,00000009967,11,30.059582,061,-2.535195,-8.43389971291018
484,00000019386,11,108.376689,061,1.305845,1.2049131709495202
485,00000024683,11,7.94128,061,0.628279,7.911558338202407
486,00000017269,11,21.59811,061,0.310785,1.4389453521627587
487,00000026904,11,97.842964,061,3.279335,3.351630884771643
488,00000013087,11,14.796987,061,-0.357064,-2.4130858532213346
489,00000010518,11,20.837432,061,0.502674,2.412360601824639
490,00000024875,11,15.89955,061,0.0196,0.12327392913635919
491,00000013872,11,1329.942776,061,26.850263,2.018903631384513
492,00000011307,11,416.672204,061,5.712337,1.370942660720416
493,00000016161,11,12.195628,061,0.090742,0.7440535247549368
494,00000012011,11,5.891115,061,1.209968,20.538862337605018
495,00000010407,11,18.962838,061,-0.026134,-0.13781692381699406
496,00000026625,11,23.205135,061,0.178729,0.7702131446337201
497,00000112441,11,70.528726,061,6.704875,9.50658742935467
498,00000011943,11,34.371928,061,2.257809,6.568758668411036
499,00000027153,11,9.210417,061,1.501419,16.301314044738692
500,00000028003,11,17.909393,061,0.047464,0.2650229407551668
501,00000110818,11,5.321712,061,-0.043971,-0.8262566632692638
502,00000013632,11,32.231492,061,0.529751,1.64358199738318
503,00000025472,11,41.649878,061,9.261378,22.23626681451504
504,00000019323,11,4.285744,061,0.294153,6.86352241291127
505,00000039005,11,6.811542,061,0.339399,4.982704356810837
506,00000010502,11,19.506396,061,0.033577,0.17213328387263338
507,00000110127,11,15.518131,061,0.741469,4.778081845036622
508,00000030358,11,9.899114,061,0.24073,2.4318337984591345
509,00000028106,11,71.725358,061,1.060821,1.4790041201327988
510,00000028688,11,48.922383,061,2.141901,4.3781616279812035
511,00000012273,11,26.246044,061,0.311984,1.1886896173762413
512,00000013729,11,14.448255,061,0.783205,5.42075842376813
513,00000012149,11,21.833014,061,1.94015,8.88631317691639
514,00000014853,11,7.9413,061,2.126945,26.78333522219284
515,00000015701,11,38.491628,061,-2.355545,-6.119629442537479
516,00000021657,11,27.342603,061,0.966916,3.536298281476712
517,00000030947,11,11.439914,061,0.229409,2.0053385016705545
518,00000017912,11,11.855623,061,-0.039819,-0.335865943105647
519,00000032379,11,100.577866,061,3.246314,3.227662436186506
520,00000011423,11,50.175843,061,1.432612,2.8551827220919836
521,00000015513,11,15.308533,061,0.323138,2.110835832538624
522,00000010483,11,9.602746,061,0.626602,6.5252376768061975
523,00000018049,11,8.349184,061,0.220657,2.642857074415895
524,00000019233,11,991.648756,061,29.264492,2.9510945103227657
525,00000010353,11,244.670573,061,8.442272,3.4504648010940007
526,00000027449,11,6.782119,061,0.448345,6.610692027078853
527,00000009978,11,377.893039,061,16.933963,4.481152403550889
528,00000024925,11,8.13475,061,0.158681,1.950656135714066
529,00000025418,11,36.249118,061,0.916737,2.528991188144219
530,00000121411,11,47.103753,061,-8.635455,-18.332838574454993
531,00000009991,11,72.883979,061,-0.51617,-0.70820776675763
532,00000010280,11,218.08472,061,3.172309,1.4546223137503624
533,00000027145,11,16.793423,061,-0.351861,-2.0952309722681313
534,00000010873,11,95.478401,061,1.533968,1.6066125782730694
535,00000027458,11,10.063635,061,0.727383,7.22783566772841
536,00000116162,11,8.678653,061,0.386904,4.458111183843852
537,00000121591,11,3.023909,061,0.495068,16.37178896587166
538,00000010521,11,7.000014,061,0.472916,6.755929345284166
539,00000012141,11,15.392844,061,-0.592541,-3.8494575791192323
540,00000027531,11,22.723092,061,0.489534,2.1543458962363045
541,00000026079,11,7.520802,061,0.622275,8.27405109189153
542,00000010016,11,10.141296,061,0.150782,1.4868119419845351
543,00000021705,11,4.156833,061,0.012019,0.28913838973083594
544,00000027134,11,58.737599,061,3.772013,6.421803179254909
545,00000016441,11,11.521354,061,0.613745,5.327021459456935
546,00000145795,11,7.15633,061,2.552986,35.67451473031568
547,00000011624,11,15.995421,061,0.03213,0.20086998647925552
548,00000047742,11,103.291149,061,57.657979,55.82083223800714
549,00000015689,11,48.741277,061,2.948299,6.048875165909174
550,00000016199,11,37.636865,061,0.730444,1.940767383255752
551,00000110589,11,8.932616,061,0.571489,6.397778657450405
552,00000025907,11,16.453658,061,1.333382,8.10386359069819
553,00000033307,11,16.53695,061,0.349344,2.112505631328631
554,00000015359,11,25.159072,061,0.480775,1.910940912288021
555,00000115234,11,4.616843,061,0.659714,14.289288156430704
556,00000009931,11,46.457244,061,-1.096387,-2.359991479477345
557,00000010034,11,107.829705,061,24.281009,22.517922125447715
558,00000012944,11,88.668892,061,-1.163765,-1.312483976905903
559,00000030191,11,19.687389,061,0.411082,2.0880473281652536
560,00000016443,11,158.628926,061,4.589247,2.8930707127147794
561,00000010225,11,60.911649,061,2.309322,3.7912649516351133
562,00000010650,11,19.316532,061,0.160928,0.8331102083955858
563,00000024999,11,12.45378,061,1.74249,13.991655545545209
564,00000027981,11,6.088038,061,0.900808,14.79635968106638
565,00000015686,11,11.419094,061,0.198919,1.7419858353035715
566,00000017759,11,11.405924,061,1.200402,10.524373124001176
567,00000048334,11,6.570399,061,0.721495,10.980992174143458
568,00000016952,11,8.081204,061,0.460649,5.700252091148794
569,00000026144,11,36.276211,061,-5.40902,-14.910653155038709
570,00000010039,11,174.683286,061,0.248861,0.14246411645817103
571,00000010474,11,23.346753,061,-0.869969,-3.726295472436788
572,00000010865,11,34.11091,061,3.724394,10.918483265324792
573,00000012236,11,313.100495,061,-5.748422,-1.8359670750440684
574,00000047748,11,10.53458,061,0.403778,3.832881804495291
575,00000010837,11,35.226557,061,-6.079365,-17.257902894114803
576,00000018197,11,43.476535,061,0.196927,0.4529500798534198
577,00000019456,11,60.858833,061,4.631003,7.609418011679586
578,00000024525,11,98.074421,061,8.157652,8.317818159742183
579,00000031143,11,25.690517,061,0.786217,3.0603393462264696
580,00000145744,11,13.69353,061,0.931587,6.803117968850983
581,00000117423,11,16.105117,061,2.060802,12.795945537061296
582,00000026811,11,8.903155,061,0.864549,9.71059135778272
583,00000122538,11,5.412144,061,0.661159,12.216212281121864
584,00000120438,11,20.530442,061,0.311637,1.5179264041173588
585,00000109856,11,12.257765,061,1.363235,11.121399374192604
586,00000011376,11,10.23807,061,0.024654,0.24080710524542223
587,00000016294,11,5.202395,061,0.245208,4.713367593195057
588,00000018192,11,21.100122,061,3.506938,16.620463142345812
589,00000010085,11,83.325591,061,1.220303,1.464499663734758
590,00000024677,11,148.928155,061,28.63049,19.224363586589792
591,00000025552,11,20.671213,061,1.225115,5.926672034195573
592,00000121578,11,51.851741,061,1.313784,2.5337317024707042
593,00000014910,11,40.459373,061,2.184946,5.400345675154186
594,00000026187,11,36.840844,061,0.884616,2.401182774205716
595,00000027110,11,9.070694,061,0.163655,1.8042169650966067
596,00000026511,11,9.38544,061,0.123936,1.3205134761929118
597,00000013423,11,17.323873,061,0.19806,1.1432778340039784
598,00000108669,11,36.138535,061,0.917596,2.5391068010919646
599,00000114993,11,17.341644,061,0.603603,3.480656159243034
600,00000017423,11,14.006415,061,0.574815,4.1039409442030665
601,00000016489,11,37.812476,061,1.307117,3.4568405412012697
602,00000016256,11,21.903453,061,-0.224618,-1.0254912775624923
603,00000010685,11,17.193735,061,5.113738,29.741868186289942
604,00000011430,11,199.034706,061,-1.678373,-0.8432564519677286
605,00000010563,11,8.81936,061,0.906603,10.279691496888663
606,00000119256,11,4.627726,061,0.063211,1.365919244138482
607,00000031549,11,2.513945,061,-0.00236,-0.09387635767687838
608,00000024560,11,2.63375,061,-0.283896,-10.779155196962504
609,00000145797,11,1.699023,061,0.443065,26.077634028497553
610,00000027313,11,5.547735,061,0.191642,3.454418785324101
611,00000015449,11,4.844774,061,0.183741,3.7925608088220417
612,00000019573,11,18.021344,061,0.630066,3.496220925586904
613,00000028235,11,17.617431,061,-1.628644,-9.244503355795745
614,00000010246,11,108.858482,061,-3.976216,-3.652646929248931
615,00000013141,11,19.013788,061,0.417944,2.1981101293440317
616,00000013758,11,34.751437,061,6.575045,18.92021040741423
617,00000017951,11,45.599689,061,0.4273,0.9370677944755281
618,00000015654,11,1090.488773,061,-9.088382,-0.833422793982309
619,00000015534,11,8.715583,061,0.692499,7.945526994579708
620,00000016302,11,129.467737,061,3.136341,2.4224884690770487
621,00000019115,11,31.758484,061,0.640265,2.0160439648189756
622,00000010756,11,155.348569,061,-27.165397,-17.486737840501124
623,00000011460,11,136.17072,061,5.475129,4.020782881958765
624,00000011636,11,83.109036,061,6.58684,7.925540130197153
625,00000018108,11,220.062314,061,3.323804,1.5103921882780893
626,00000024858,11,53.165419,061,2.686402,5.05291230752832
627,00000014599,11,10.542621,061,0.556177,5.275509761756588
628,00000010013,11,55.351284,061,0.375514,0.6784196731551883
629,00000021171,11,21.644519,061,1.913064,8.838560930829649
630,00000020650,11,40.331765,061,3.179028,7.882194096886165
631,00000022863,11,39.221525,061,-1.898456,-4.840342133560589
632,00000009838,11,843.311137,061,0.415075,0.04921967489681095
633,00000019555,11,12.108039,061,0.099387,0.8208348189165892
634,00000025976,11,9.625946,061,0.443222,4.604451344314626
635,00000124984,11,12.046837,061,0.290803,2.4139365378646693
636,00000010109,11,132.928493,061,1.23023,0.9254825449649834
637,00000018008,11,308.545079,061,-6.280811,-2.0356218353428996
638,00000010525,11,211.529342,061,14.282963,6.752237238084918
639,00000028017,11,116.412416,061,-0.753541,-0.6473029474794166
640,00000010818,11,16.434062,061,0.564137,3.432730143040716
641,00000011136,11,269.355412,061,-9.253479,-3.4354160294354883
642,00000018420,11,5.760126,061,0.475326,8.252006987347153
643,00000018010,11,20.352855,061,1.309365,6.433323482135552
644,00000011640,11,8.836649,061,0.294338,3.3308780285377413
645,00000016269,11,85.78333,061,0.400705,0.4671128994409519
646,00000021758,11,35.605145,061,1.685492,4.733843943059353
647,00000017802,11,239.204778,061,-8.601168,-3.5957341955769793
648,00000122505,11,231.219562,061,-2.156484,-0.9326563813835095
649,00000009964,11,774.162064,061,-0.780804,-0.10085795162393801
650,00000012693,11,5.570682,061,0.331549,5.951677011899081
651,00000014343,11,41.55335,061,0.006663,0.016034808264556284
652,00000015609,11,16.162749,061,-0.817057,-5.055185847407516
653,00000017265,11,67.903901,061,3.096317,4.5598514288597345
654,00000018096,11,16.639124,061,0.813698,4.890269463704941
655,00000018219,11,13.658908,061,0.172914,1.2659430753907999
656,00000016926,11,25.476352,061,1.525245,5.986905032557252
657,00000021405,11,34.683921,061,0.281048,0.8103120751543634
658,00000017857,11,7.734737,061,0.297325,3.8440221044361302
659,00000019414,11,70.874244,061,2.980858,4.205840982233264
660,00000028250,11,5.606381,061,0.473238,8.441060284700594
661,00000023635,11,13.191996,061,0.264501,2.0050112204400303
662,00000025651,11,125.189141,061,8.72631,6.97050074015605
663,00000048544,11,0.588763,061,-0.111466,-18.93223589118202
664,00000121775,11,5.208632,061,0.464458,8.917082258834949
665,00000010383,11,172.942545,061,7.040298,4.070888398224971
666,00000010455,11,31.026708,061,0.090578,0.29193558014598264
667,00000109744,11,25.306051,061,0.905365,3.5776621172540906
668,00000110829,11,61.933049,061,2.041457,3.296232032755242
669,00000015656,11,18.860893,061,1.318835,6.992431376393471
670,00000025704,11,7.33768,061,0.689206,9.392696329084943
671,00000121935,11,4.670214,061,0.098837,2.116327003430678
672,00000009919,11,126.714173,061,0.16004,0.1262999996062003
673,00000024615,11,36.855718,061,2.728101,7.402110576166226
674,00000013401,11,13.498835,061,0.551494,4.0854933036813925
675,00000014177,11,13.130662,061,1.651458,12.577111496739466
676,00000113875,11,9.806601,061,0.910087,9.28035106149419
677,00000028251,11,11.411201,061,0.470766,4.125472857764928
678,00000009857,11,64.720218,061,2.399084,3.706854015850194
679,00000013450,11,98.719775,061,3.509424,3.554935168764313
680,00000010020,11,58.164975,061,1.317642,2.265352989492388
681,00000022426,11,27.646267,061,0.092746,0.3354738634333525
682,00000047826,11,13.683971,061,3.243337,23.70172371747938
683,00000013152,11,34.196711,061,-0.644489,-1.884652006445883
684,00000011363,11,9.018723,061,0.037549,0.4163449747819065
685,00000135376,11,13.453043,061,4.369841,32.48217522236419
686,00000010453,11,13.512752,061,1.427106,10.56117954358964
687,00000023134,11,21.422327,061,2.525033,11.786922121018879
688,00000016321,11,248.253195,061,7.185614,2.894469897960427
689,00000018152,11,14.406604,061,0.078508,0.5449445268295012
690,00000028332,11,13.495039,061,1.374594,10.185920915085907
691,00000012988,11,7.198101,061,0.060924,0.84638990200332
692,00000018116,11,14.487777,061,0.180403,1.2452082883385078
693,00000024714,11,6.478914,061,0.014647,0.22607183858282423
694,00000028872,11,8.190622,061,0.421034,5.140439883564399
695,00000113173,11,19.776964,061,0.460107,2.3264794333447743
696,00000111042,11,7.35893,061,0.242471,3.294921951968561
697,00000028769,11,44.997027,061,1.544583,3.4326334493165516
698,00000120715,11,13.203712,061,-7.317886,-55.422944699187624
699,00000009955,11,23.501854,061,0.930839,3.960704546968932
700,00000032887,11,1210.847479,061,63.091304,5.21050793714375
701,00000010161,11,66.510729,061,9.621811,14.466554711796947
702,00000014632,11,45.261644,061,3.312903,7.319449112365428
703,00000029153,11,18.11057,061,1.606037,8.867953907579938
704,00000016406,11,15.926059,061,0.502365,3.15435852648794
705,00000120743,11,6.319429,061,1.264818,20.014751332754905
706,00000011604,11,3.846148,061,0.015921,0.4139466291988764
707,00000017295,11,22.776236,061,1.512925,6.642559376360518
708,00000033560,11,23.963314,061,0.40535,1.6915439992982606
709,00000012436,11,54.468459,061,5.958593,10.939529242051806
710,00000021619,11,55.320344,061,-1.591862,-2.87753452870792
711,00000026675,11,14.997466,061,1.950816,13.007637423548754
712,00000028327,11,10.731324,061,0.153049,1.4261893499814189
713,00000030807,11,11.004418,061,-0.29177,-2.651389650956552
714,00000012879,11,14.217495,061,1.885325,13.260599001441534
715,00000145792,11,7.769621,061,-0.493841,-6.356050057010503
716,00000017112,11,32.361828,061,0.330205,1.0203533619917886
717,00000110598,11,10.30197,061,-2.533911,-24.596373315006737
718,00000018081,11,13.173023,061,-0.138127,-1.0485596206732501
719,00000020064,11,23.827083,061,0.070925,0.297665475878856
720,00000145798,11,2.216882,061,1.001148,45.1601844392259
721,00000020329,11,6.078516,061,0.378991,6.234926419540559
722,00000010335,11,274.180653,061,10.578486,3.8582175234661795
723,00000047949,11,22.385402,061,1.361815,6.083495842513796
724,00000010334,11,47.397126,061,3.982521,8.402452503132785
725,00000013876,11,10.788315,061,0.973641,9.024958948640265
726,00000011045,11,2.315611,061,0.065213,2.816232951044022
727,00000032611,11,7.298597,061,0.493674,6.763957511286073
728,00000145745,11,23.140229,061,-4.765451,-20.593793605067603
729,00000048583,11,3.560293,061,0.12,3.370509112592699
730,00000117361,11,10.721487,061,0.15516,1.4471873164608602
731,00000028302,11,107.354144,061,-1.803333,-1.6797982199923276
732,00000108875,11,14.959432,061,1.912169,12.782363661935827
733,00000047743,11,130.31993,061,16.816428,12.903957207466272
734,00000010019,11,235.575399,061,17.646937,7.490993149076658
735,00000010201,11,70.350069,061,-2.609377,-3.7091321118675804
736,00000010752,11,23.050041,061,1.571378,6.817246008369356
737,00000018061,11,17.553814,061,0.862487,4.913388053445251
738,00000048330,11,7.365044,061,0.240249,3.2620171719272824
739,00000026101,11,7.008875,061,0.039385,0.5619304096591822
740,00000027651,11,6.929602,061,-0.715479,-10.324965272175804
741,00000009917,11,144.044527,061,1.873196,1.3004284432132573
742,00000012395,11,43.331455,061,5.543538,12.793334541847257
743,00000145796,11,2.930557,061,0.561507,19.160418992020972
744,00000120288,11,7.569671,061,0.114452,1.5119811680058488
745,00000019132,11,113.649723,061,0.946784,0.8330719820584165
746,00000122396,11,22.645321,061,1.642887,7.254862936144733
747,00000021743,11,27.89463,061,3.446456,12.355266945645093
748,00000017093,11,38.480138,061,0.855434,2.2230533580726766
749,00000110779,11,24.63402,061,0.258615,1.0498286515964508
750,00000021820,11,21.429777,061,-0.023639,-0.11030912734182907
751,00000009850,11,137.632136,061,7.502684,5.451258854254794
752,00000010517,11,38.240806,061,2.192084,5.732316416134116
753,00000108377,11,4.276922,061,0.349126,8.163020041048211
754,00000013241,11,7.695075,061,0.44307,5.757838617557334
755,00000025303,11,4.705457,061,0.452368,9.613688957310629
756,00000028691,11,4.346301,061,0.004772,0.10979451262119212
757,00000016806,11,212.883831,061,9.293411,4.365484666611436
758,00000025082,11,32.818194,061,-0.640832,-1.952672959395633
759,00000028838,11,13.84872,061,1.166136,8.420532727934424
760,00000010821,11,15.730798,061,0.73412,4.666768971288042
761,00000009939,11,53.490425,061,-1.464491,-2.7378563546653445
762,00000010317,11,17.603939,061,3.32637,18.89560058121083
763,00000017054,11,611.532128,061,37.860708,6.191123289600903
764,00000016480,11,123.644582,061,2.026263,1.6387802580787567
765,00000021543,11,114.15075,061,1.99348,1.7463573388698714
766,00000030909,11,12.60672,061,0.839471,6.658916831658036
767,00000021424,11,30.155816,061,1.023177,3.3929673798248405
768,00000021513,11,42.500181,061,1.350563,3.177781760505914
769,00000014919,11,70.996245,061,0.030732,0.04328679636507536
770,00000025565,11,26.298587,061,0.115546,0.4393620083086593
771,00000048402,11,12.81814,061,1.259496,9.825887375235407
772,00000024949,11,41.312489,061,-1.419598,-3.4362441827215977
773,00000028060,11,42.00368,061,-1.184004,-2.8188101613953824
774,00000013182,11,26.398395,061,0.720286,2.7285219423377822
775,00000015431,11,14.071986,061,0.503745,3.579771895736678
776,00000014698,11,12.408036,061,-0.179433,-1.4461031544395908
777,00000016316,11,8.394976,061,0.333449,3.972006590608478
778,00000016451,11,477.5486,061,31.533864,6.603278493539714
779,00000118369,11,10.822469,061,0.474931,4.388379398453347
780,00000017151,11,6.466491,061,0.60105,9.294840122718796
781,00000011417,11,35.621609,061,-0.651418,-1.8287158224660771
782,00000027130,11,80.216626,061,10.061844,12.543339830822603
783,00000010132,11,344.524902,061,14.987124,4.350084395350906
784,00000013012,11,4.453185,061,1.005878,22.587833202528078
785,00000010448,11,5.29965,061,0.048795,0.9207211797005463
786,00000016868,11,230.766045,061,-15.668753,-6.789886701052575
787,00000013052,11,4.514111,061,0.593825,13.15486039222341
788,00000010296,11,12.29091,061,0.353187,2.873562657280868
789,00000027614,11,15.463417,061,0.022257,0.14393325873576326
790,00000013003,11,10.418923,061,-0.23982,-2.30177341746359
791,00000015003,11,136.940782,061,24.738538,18.065135629209415
792,00000024968,11,7.594646,061,0.571802,7.529014518912403
793,00000017891,11,75.94015,061,19.730934,25.98221625846143
794,00000026045,11,93.641579,061,3.72688,3.979941431786408
795,00000113965,11,52.761917,061,-9.919276,-18.800067480489766
796,00000012360,11,20.650059,061,3.548602,17.184464218722088
797,00000027659,11,31.843599,061,3.610197,11.337276920237564
798,00000047282,11,4.758613,061,0.900474,18.923034926353537
799,00000026363,11,32.624748,061,4.561509,13.981744778534383
800,00000019244,11,65.270032,061,3.917993,6.002744107739981
801,00000110828,11,101.238075,061,0.419241,0.4141139586069767
802,00000013651,11,215.124533,061,1.653751,0.7687412388246764
803,00000015565,11,262.843056,061,12.767199,4.857346887642335
804,00000017232,11,85.971197,061,2.832021,3.2941509468572363
805,00000119707,11,6.621062,061,0.938017,14.167168348521733
806,00000010289,11,6.050905,061,0.369224,6.101963260041266
807,00000011519,11,93.664033,061,5.05789,5.400034397408449
808,00000010339,11,427.981831,061,29.501273,6.893113413499089
809,00000011420,11,36.708584,061,-0.145665,-0.39681454343213013
810,00000017138,11,85.737861,061,0.893119,1.0416856562353476
811,00000025125,11,13.972162,061,4.193214,30.01120370634122
812,00000026017,11,9.152039,061,-0.252543,-2.7594178739841473
813,00000028024,11,25.902406,061,-0.419597,-1.6199151538277952
814,00000033670,11,257.586708,061,5.4278,2.107173946258128
815,00000010793,11,26.759076,061,0.161065,0.6019079283604561
816,00000011648,11,28.819202,061,0.865043,3.0016202391724796
817,00000015276,11,26.569295,061,0.944552,3.5550510467063576
818,00000015632,11,84.216155,061,2.656863,3.154813942764307
819,00000019195,11,37.844459,061,0.841967,2.2248091854080934
820,00000021380,11,23.510359,061,1.111719,4.728634726505026
821,00000109173,11,16.412098,061,2.971789,18.107307182786744
822,00000026479,11,13.600226,061,1.193455,8.775258587614648
823,00000010321,11,295.676294,061,15.910258,5.380971800194438
824,00000019246,11,37.037848,061,0.36525,0.9861534071849963
825,00000024705,11,13.452925,061,1.208658,8.984350986867168
826,00000025059,11,30.468168,061,0.811742,2.664229762682154
827,00000012263,11,14.502382,061,0.226936,1.5648188001115955
828,00000120566,11,2.89735,061,-0.024825,-0.8568174366231212
829,00000014473,11,19.435681,061,0.011951,0.06148999872965604
830,00000120326,11,27.125574,061,1.008343,3.717314885207591
831,00000019281,11,7.558998,061,0.264569,3.5000538431151855
832,00000013890,11,3.653241,061,0.180798,4.948975443996166
833,00000013886,11,17.272206,061,0.209679,1.213967688898569
834,00000109116,11,2.968057,061,0.659904,22.233535272402115
835,00000013595,11,12.623863,061,0.003696,0.029277884273617355
836,00000048566,11,18.382741,061,0.612344,3.331081039546823
837,00000145794,11,5.804285,061,2.094025,36.077225704802565
838,00000016375,11,10.077662,061,0.6897,6.843849297585095
839,00000013759,11,7.741159,061,-0.117641,-1.519682001106036
840,00000017061,11,7.723469,061,0.255115,3.3031141835359215
841,00000033329,11,6.759145,061,0.151678,2.244041221189958
